time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,age,number_children,number_eligible_children,percentage_eligible_children
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,15-hour entitlement,2-year-olds,594,946,62.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,15-hour entitlement,3-year-olds,3487,3932,88.7
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,15-hour entitlement,4-year-olds,3988,4192,95.1
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,15-hour entitlement,3 and 4-year-olds,7475,8124,92
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Total,7628,8992,84.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,2-year-olds,924,1333,69.3
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,3-year-olds,3147,3743,84.1
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,4-year-olds,3557,3916,90.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,3 and 4-year-olds,6704,7659,87.5
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Total,18485,19121,96.7
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,2-year-olds,1585,1967,80.6
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,3-year-olds,8161,8344,97.8
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,4-year-olds,8739,8809,99.2
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,3 and 4-year-olds,16900,17154,98.5
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Total,603,762,79.2
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,2-year-olds,29,39,74.4
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,3-year-olds,254,348,73
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,4-year-olds,320,375,85.4
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,3 and 4-year-olds,574,723,79.4
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,15-hour entitlement,Total,9593,10482,91.5
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,15-hour entitlement,2-year-olds,569,909,62.6
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,15-hour entitlement,3-year-olds,4239,4644,91.3
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,15-hour entitlement,4-year-olds,4785,4929,97.1
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,15-hour entitlement,3 and 4-year-olds,9024,9573,94.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Total,31108,36246,85.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,2-year-olds,3692,5627,65.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,3-year-olds,12919,15012,86.1
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,4-year-olds,14497,15606,92.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,3 and 4-year-olds,27416,30619,89.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Total,9085,10457,86.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,2-year-olds,855,1272,67.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,3-year-olds,3885,4509,86.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,4-year-olds,4345,4676,92.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,3 and 4-year-olds,8230,9185,89.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Total,7585,8130,93.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,2-year-olds,808,1020,79.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,3-year-olds,3247,3470,93.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,4-year-olds,3530,3640,97
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,3 and 4-year-olds,6777,7110,95.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Total,3652,3948,92.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,2-year-olds,311,375,82.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,3-year-olds,1559,1728,90.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,4-year-olds,1782,1845,96.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,3 and 4-year-olds,3341,3573,93.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Total,9663,10284,94
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,2-year-olds,1100,1583,69.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,3-year-olds,4085,4249,96.1
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,4-year-olds,4478,4452,100.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,3 and 4-year-olds,8563,8701,98.4
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,Total,6130,6356,96.4
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,2-year-olds,500,562,89
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,3-year-olds,2799,2812,99.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,4-year-olds,2831,2982,94.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,3 and 4-year-olds,5630,5794,97.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,Total,5639,5369,105
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,2-year-olds,509,543,93.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,3-year-olds,2431,2335,104.1
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,4-year-olds,2699,2491,108.4
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,3 and 4-year-olds,5130,4826,106.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,Total,19150,18802,101.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,2-year-olds,1514,1974,76.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,3-year-olds,8492,8191,103.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,4-year-olds,9144,8637,105.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,3 and 4-year-olds,17636,16828,104.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,Total,6653,7186,92.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,2-year-olds,787,1091,72.1
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,3-year-olds,2781,2980,93.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,4-year-olds,3085,3115,99
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,3 and 4-year-olds,5866,6095,96.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,Total,4774,4825,98.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,2-year-olds,500,648,77.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,3-year-olds,2067,2027,102
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,4-year-olds,2207,2150,102.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,3 and 4-year-olds,4274,4177,102.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,Total,7770,8665,89.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,2-year-olds,982,1391,70.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,3-year-olds,3120,3548,87.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,4-year-olds,3668,3727,98.4
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,3 and 4-year-olds,6788,7274,93.3
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,Total,13669,13528,101
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,2-year-olds,938,1264,74.2
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,3-year-olds,6094,5981,101.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,4-year-olds,6637,6282,105.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,3 and 4-year-olds,12731,12264,103.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,Total,7121,7784,91.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,2-year-olds,803,1182,67.9
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,3-year-olds,2964,3203,92.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,4-year-olds,3354,3399,98.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,3 and 4-year-olds,6318,6602,95.7
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,Total,12546,13138,95.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,2-year-olds,996,1253,79.5
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,3-year-olds,5585,5772,96.8
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,4-year-olds,5965,6113,97.6
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,3 and 4-year-olds,11550,11885,97.2
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,Total,4668,4702,99.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,2-year-olds,354,472,75
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,3-year-olds,2069,2056,100.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,4-year-olds,2245,2174,103.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,3 and 4-year-olds,4314,4230,102
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,Total,13895,14813,93.8
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,2-year-olds,843,1151,73.2
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,3-year-olds,6244,6614,94.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,4-year-olds,6808,7048,96.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,3 and 4-year-olds,13052,13662,95.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,Total,7629,7387,103.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,2-year-olds,363,613,59.2
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,3-year-olds,3454,3275,105.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,4-year-olds,3812,3499,109
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,3 and 4-year-olds,7266,6774,107.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,Total,35115,35990,97.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,2-year-olds,2838,3513,80.8
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,3-year-olds,15436,15818,97.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,4-year-olds,16841,16659,101.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,3 and 4-year-olds,32277,32477,99.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,Total,28180,29637,95.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,2-year-olds,2136,2475,86.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,3-year-olds,12610,13173,95.7
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,4-year-olds,13434,13990,96
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,3 and 4-year-olds,26044,27162,95.9
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,Total,7046,6901,102.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,2-year-olds,712,953,74.7
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,3-year-olds,3076,2890,106.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,4-year-olds,3258,3057,106.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,3 and 4-year-olds,6334,5948,106.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,Total,17090,19190,89.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,2-year-olds,1312,1846,71.1
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,3-year-olds,7426,8434,88
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,4-year-olds,8352,8910,93.7
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,3 and 4-year-olds,15778,17344,91
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,Total,5874,6560,89.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,2-year-olds,673,876,76.8
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,3-year-olds,2471,2758,89.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,4-year-olds,2730,2927,93.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,3 and 4-year-olds,5201,5684,91.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,Total,4030,4565,88.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,2-year-olds,308,494,62.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,3-year-olds,1775,1987,89.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,4-year-olds,1947,2084,93.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,3 and 4-year-olds,3722,4071,91.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,Total,15200,16894,90
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,2-year-olds,1208,1598,75.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,3-year-olds,6643,7441,89.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,4-year-olds,7349,7855,93.6
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,3 and 4-year-olds,13992,15296,91.5
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,Total,5016,5589,89.8
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,2-year-olds,459,658,69.8
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,3-year-olds,2176,2406,90.4
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,4-year-olds,2381,2524,94.3
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,3 and 4-year-olds,4557,4931,92.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,Total,2848,2916,97.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,2-year-olds,179,205,87.3
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,3-year-olds,1310,1318,99.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,4-year-olds,1359,1393,97.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,3 and 4-year-olds,2669,2711,98.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,Total,4941,5546,89.1
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,2-year-olds,483,483,100
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,3-year-olds,2177,2482,87.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,4-year-olds,2281,2581,88.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,3 and 4-year-olds,4458,5063,88
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,15-hour entitlement,Total,12461,13059,95.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,15-hour entitlement,2-year-olds,754,968,77.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,15-hour entitlement,3-year-olds,5646,5845,96.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,15-hour entitlement,4-year-olds,6061,6247,97
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,15-hour entitlement,3 and 4-year-olds,11707,12091,96.8
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,Total,10696,11352,94.2
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,2-year-olds,1023,1247,82
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,3-year-olds,4667,4892,95.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,4-year-olds,5006,5213,96
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,3 and 4-year-olds,9673,10105,95.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,Total,29573,30267,97.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,2-year-olds,1937,2487,77.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,3-year-olds,13228,13465,98.2
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,4-year-olds,14408,14315,100.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,3 and 4-year-olds,27636,27780,99.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,Total,2360,2636,89.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,2-year-olds,278,319,87.1
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,3-year-olds,1024,1114,91.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,4-year-olds,1058,1202,88
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,3 and 4-year-olds,2082,2317,89.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,Total,36670,38819,94.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,2-year-olds,2842,4112,69.1
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,3-year-olds,16066,16841,95.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,4-year-olds,17762,17866,99.4
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,3 and 4-year-olds,33828,34707,97.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,Total,7253,7653,94.8
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,2-year-olds,571,897,63.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,3-year-olds,3222,3298,97.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,4-year-olds,3460,3458,100.1
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,3 and 4-year-olds,6682,6756,98.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,Total,7574,7505,100.9
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,2-year-olds,690,802,86
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,3-year-olds,3311,3237,102.3
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,4-year-olds,3573,3465,103.1
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,3 and 4-year-olds,6884,6703,102.7
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,15-hour entitlement,Total,15401,15640,98.5
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,15-hour entitlement,2-year-olds,828,1173,70.6
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,15-hour entitlement,3-year-olds,6946,7016,99
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,15-hour entitlement,4-year-olds,7627,7451,102.4
